date,S,K,T,type,price
2023-05-17,3565.820000,3922.402000,0.082192,C,0.240826
2023-05-17,3565.820000,3922.402000,0.082192,P,340.736443
2023-05-17,3565.820000,4278.984000,0.082192,C,0.000009
2023-05-17,3565.820000,4278.984000,0.082192,P,695.615227
2023-05-17,3565.820000,2852.656000,0.246575,C,748.121488
2023-05-17,3565.820000,2852.656000,0.246575,P,0.003668
2023-05-17,3565.820000,3209.238000,0.246575,C,398.299758
2023-05-17,3565.820000,3209.238000,0.246575,P,2.394710
2023-05-17,3565.820000,3565.820000,0.246575,C,111.716839
2023-05-17,3565.820000,3565.820000,0.246575,P,68.024564
2023-05-17,3565.820000,3922.402000,0.246575,C,9.891354
2023-05-17,3565.820000,3922.402000,0.246575,P,318.411852
2023-05-17,3565.820000,4278.984000,0.246575,C,0.232368
2023-05-17,3565.820000,4278.984000,0.246575,P,660.965638
2023-05-17,3565.820000,2852.656000,0.493151,C,782.848015
2023-05-17,3565.820000,2852.656000,0.493151,P,0.204667
2023-05-17,3565.820000,3209.238000,0.493151,C,443.928533
2023-05-17,3565.820000,3209.238000,0.493151,P,9.182267
2023-05-17,3565.820000,3565.820000,0.493151,C,172.119435
2023-05-17,3565.820000,3565.820000,0.493151,P,85.270250
2023-05-17,3565.820000,3922.402000,0.493151,C,39.094900
2023-05-17,3565.820000,3922.402000,0.493151,P,300.142796
2023-05-17,3565.820000,4278.984000,0.493151,C,5.005783
2023-05-17,3565.820000,4278.984000,0.493151,P,613.950761
2023-05-18,3555.500000,2844.400000,0.082192,C,722.765329
2023-05-18,3555.500000,2844.400000,0.082192,P,0.000000
2023-05-18,3555.500000,3199.950000,0.082192,C,368.684879
2023-05-18,3555.500000,3199.950000,0.082192,P,0.011384
2023-05-18,3555.500000,3555.500000,0.082192,C,53.886177
2023-05-18,3555.500000,3555.500000,0.082192,P,39.304516
2023-05-18,3555.500000,3911.050000,0.082192,C,0.093410
2023-05-18,3555.500000,3911.050000,0.082192,P,339.603583
2023-05-18,3555.500000,4266.600000,0.082192,C,0.000000
2023-05-18,3555.500000,4266.600000,0.082192,P,693.602007
2023-05-18,3555.500000,2844.400000,0.246575,C,745.953256
2023-05-18,3555.500000,2844.400000,0.246575,P,0.000598
2023-05-18,3555.500000,3199.950000,0.246575,C,396.051336
2023-05-18,3555.500000,3199.950000,0.246575,P,1.292095
2023-05-18,3555.500000,3555.500000,0.246575,C,103.405795
2023-05-18,3555.500000,3555.500000,0.246575,P,59.839971
2023-05-18,3555.500000,3911.050000,0.246575,C,6.609531
2023-05-18,3555.500000,3911.050000,0.246575,P,314.237126
2023-05-18,3555.500000,4266.600000,0.246575,C,0.081245
2023-05-18,3555.500000,4266.600000,0.246575,P,658.902257
2023-05-18,3555.500000,2844.400000,0.493151,C,780.445956
2023-05-18,3555.500000,2844.400000,0.493151,P,0.067691
2023-05-18,3555.500000,3199.950000,0.493151,C,439.326499
2023-05-18,3555.500000,3199.950000,0.493151,P,5.838451
2023-05-18,3555.500000,3555.500000,0.493151,C,160.638288
2023-05-18,3555.500000,3555.500000,0.493151,P,74.040457
2023-05-18,3555.500000,3911.050000,0.493151,C,30.551547
2023-05-18,3555.500000,3911.050000,0.493151,P,290.843933
2023-05-18,3555.500000,4266.600000,0.493151,C,2.816363
2023-05-18,3555.500000,4266.600000,0.493151,P,609.998966
2023-05-22,3549.300000,2839.440000,0.082192,C,721.504987
2023-05-22,3549.300000,2839.440000,0.082192,P,0.000000
2023-05-22,3549.300000,3194.370000,0.082192,C,368.041882
2023-05-22,3549.300000,3194.370000,0.082192,P,0.011271
2023-05-22,3549.300000,3549.300000,0.082192,C,53.764905
2023-05-22,3549.300000,3549.300000,0.082192,P,39.208671
2023-05-22,3549.300000,3904.230000,0.082192,C,0.092733
2023-05-22,3549.300000,3904.230000,0.082192,P,339.010875
2023-05-22,3549.300000,4259.160000,0.082192,C,0.000000
2023-05-22,3549.300000,4259.160000,0.082192,P,692.392520
2023-05-22,3549.300000,2839.440000,0.246575,C,744.652473
2023-05-22,3549.300000,2839.440000,0.246575,P,0.000589
2023-05-22,3549.300000,3194.370000,0.246575,C,395.355900
2023-05-22,3549.300000,3194.370000,0.246575,P,1.285031
2023-05-22,3549.300000,3549.300000,0.246575,C,103.179127
2023-05-22,3549.300000,3549.300000,0.246575,P,59.689273
2023-05-22,3549.300000,3904.230000,0.246575,C,6.582125
2023-05-22,3549.300000,3904.230000,0.246575,P,313.673285
2023-05-22,3549.300000,4259.160000,0.246575,C,0.080549
2023-05-22,3549.300000,4259.160000,0.246575,P,657.752724
2023-05-22,3549.300000,2839.440000,0.493151,C,779.084537
2023-05-22,3549.300000,2839.440000,0.493151,P,0.067078
2023-05-22,3549.300000,3194.370000,0.493151,C,438.542715
2023-05-22,3549.300000,3194.370000,0.493151,P,5.810574
2023-05-22,3549.300000,3549.300000,0.493151,C,160.294578
2023-05-22,3549.300000,3549.300000,0.493151,P,73.847755
2023-05-22,3549.300000,3904.230000,0.493151,C,30.450994
2023-05-22,3549.300000,3904.230000,0.493151,P,290.289488
2023-05-22,3549.300000,4259.160000,0.493151,C,2.800400
2023-05-22,3549.300000,4259.160000,0.493151,P,608.924212
2023-05-23,3533.230000,2826.584000,0.082192,C,718.238263
2023-05-23,3533.230000,2826.584000,0.082192,P,0.000000
2023-05-23,3533.230000,3179.907000,0.082192,C,366.373527
2023-05-23,3533.230000,3179.907000,0.082192,P,0.009231
2023-05-23,3533.230000,3533.230000,0.082192,C,52.935979
2023-05-23,3533.230000,3533.230000,0.082192,P,38.445651
2023-05-23,3533.230000,3886.553000,0.082192,C,0.081325
2023-05-23,3533.230000,3886.553000,0.082192,P,337.464964
2023-05-23,3533.230000,4239.876000,0.082192,C,0.000000
2023-05-23,3533.230000,4239.876000,0.082192,P,689.257606
2023-05-23,3533.230000,2826.584000,0.246575,C,741.280805
2023-05-23,3533.230000,2826.584000,0.246575,P,0.000447
2023-05-23,3533.230000,3179.907000,0.246575,C,393.463290
2023-05-23,3533.230000,3179.907000,0.246575,P,1.176637
2023-05-23,3533.230000,3533.230000,0.246575,C,101.718352
2023-05-23,3533.230000,3533.230000,0.246575,P,58.425405
2023-05-23,3533.230000,3886.553000,0.246575,C,6.210161
2023-05-23,3533.230000,3886.553000,0.246575,P,311.910919
2023-05-23,3533.230000,4239.876000,0.246575,C,0.068203
2023-05-23,3533.230000,4239.876000,0.246575,P,654.762666
2023-05-23,3533.230000,2826.584000,0.493151,C,775.546628
2023-05-23,3533.230000,2826.584000,0.493151,P,0.056290
2023-05-23,3533.230000,3179.907000,0.493151,C,436.200366
2023-05-23,3533.230000,3179.907000,0.493151,P,5.427486
2023-05-23,3533.230000,3533.230000,0.493151,C,158.206017
2023-05-23,3533.230000,3533.230000,0.493151,P,72.150595
2023-05-23,3533.230000,3886.553000,0.493151,C,29.294862
2023-05-23,3533.230000,3886.553000,0.493151,P,287.956897
2023-05-23,3533.230000,4239.876000,0.493151,C,2.564584
2023-05-23,3533.230000,4239.876000,0.493151,P,605.944077
2023-05-24,3530.150000,2824.120000,0.082192,C,717.612157
2023-05-24,3530.150000,2824.120000,0.082192,P,0.000000
2023-05-24,3530.150000,3177.135000,0.082192,C,366.054162
2023-05-24,3530.150000,3177.135000,0.082192,P,0.009235
2023-05-24,3530.150000,3530.150000,0.082192,C,52.893160
2023-05-24,3530.150000,3530.150000,0.082192,P,38.415463
2023-05-24,3530.150000,3883.165000,0.082192,C,0.081317
2023-05-24,3530.150000,3883.165000,0.082192,P,337.170850
2023-05-24,3530.150000,4236.180000,0.082192,C,0.000000
2023-05-24,3530.150000,4236.180000,0.082192,P,688.656764
2023-05-24,3530.150000,2824.120000,0.246575,C,740.634613
2023-05-24,3530.150000,2824.120000,0.246575,P,0.000447
2023-05-24,3530.150000,3177.135000,0.246575,C,393.120878
2023-05-24,3530.150000,3177.135000,0.246575,P,1.176191
2023-05-24,3530.150000,3530.150000,0.246575,C,101.635326
2023-05-24,3530.150000,3530.150000,0.246575,P,58.380118
2023-05-24,3530.150000,3883.165000,0.246575,C,6.206701
2023-05-24,3530.150000,3883.165000,0.246575,P,311.640972
2023-05-24,3530.150000,4236.180000,0.246575,C,0.068212
2023-05-24,3530.150000,4236.180000,0.246575,P,654.191963
2023-05-24,3530.150000,2824.120000,0.493151,C,774.870625
2023-05-24,3530.150000,2824.120000,0.493151,P,0.056300
2023-05-24,3530.150000,3177.135000,0.493151,C,435.822014
2023-05-24,3530.150000,3177.135000,0.493151,P,5.424649
2023-05-24,3530.150000,3530.150000,0.493151,C,158.075843
2023-05-24,3530.150000,3530.150000,0.493151,P,72.095438
2023-05-24,3530.150000,3883.165000,0.493151,C,29.275135
2023-05-24,3530.150000,3883.165000,0.493151,P,287.711688
2023-05-24,3530.150000,4236.180000,0.493151,C,2.563466
2023-05-24,3530.150000,4236.180000,0.493151,P,605.416979
2023-05-25,3525.810000,2820.648000,0.082192,C,716.729918
2023-05-25,3525.810000,2820.648000,0.082192,P,0.000000
2023-05-25,3525.810000,3173.229000,0.082192,C,365.603651
2023-05-25,3525.810000,3173.229000,0.082192,P,0.008743
2023-05-25,3525.810000,3525.810000,0.082192,C,52.648433
2023-05-25,3525.810000,3525.810000,0.082192,P,38.188536
2023-05-25,3525.810000,3878.391000,0.082192,C,0.077823
2023-05-25,3525.810000,3878.391000,0.082192,P,336.752936
2023-05-25,3525.810000,4230.972000,0.082192,C,0.000000
2023-05-25,3525.810000,4230.972000,0.082192,P,687.810123
2023-05-25,3525.810000,2820.648000,0.246575,C,739.724037
2023-05-25,3525.810000,2820.648000,0.246575,P,0.000414
2023-05-25,3525.810000,3173.229000,0.246575,C,392.606316
2023-05-25,3525.810000,3173.229000,0.246575,P,1.143490
2023-05-25,3525.810000,3525.810000,0.246575,C,101.205498
2023-05-25,3525.810000,3525.810000,0.246575,P,58.003468
2023-05-25,3525.810000,3878.391000,0.246575,C,6.093417
2023-05-25,3525.810000,3878.391000,0.246575,P,311.152185
2023-05-25,3525.810000,4230.972000,0.246575,C,0.064964
2023-05-25,3525.810000,4230.972000,0.246575,P,653.384529
2023-05-25,3525.810000,2820.648000,0.493151,C,773.915354
2023-05-25,3525.810000,2820.648000,0.493151,P,0.053593
2023-05-25,3525.810000,3173.229000,0.493151,C,435.184058
2023-05-25,3525.810000,3173.229000,0.493151,P,5.315827
2023-05-25,3525.810000,3525.810000,0.493151,C,157.463515
2023-05-25,3525.810000,3525.810000,0.493151,P,71.588814
2023-05-25,3525.810000,3878.391000,0.493151,C,28.924858
2023-05-25,3525.810000,3878.391000,0.493151,P,287.043687
2023-05-25,3525.810000,4230.972000,0.493151,C,2.499770
2023-05-25,3525.810000,4230.972000,0.493151,P,604.612129
2023-05-29,3543.620000,2834.896000,0.082192,C,720.350351
2023-05-29,3543.620000,2834.896000,0.082192,P,0.000000
2023-05-29,3543.620000,3189.258000,0.082192,C,367.456464
2023-05-29,3543.620000,3189.258000,0.082192,P,0.014818
2023-05-29,3543.620000,3543.620000,0.082192,C,54.615341
2023-05-29,3543.620000,3543.620000,0.082192,P,40.082402
2023-05-29,3543.620000,3897.982000,0.082192,C,0.114939
2023-05-29,3543.620000,3897.982000,0.082192,P,338.490706
2023-05-29,3543.620000,4252.344000,0.082192,C,0.000001
2023-05-29,3543.620000,4252.344000,0.082192,P,691.284474
2023-05-29,3543.620000,2834.896000,0.246575,C,743.461084
2023-05-29,3543.620000,2834.896000,0.246575,P,0.000878
2023-05-29,3543.620000,3189.258000,0.246575,C,394.914249
2023-05-29,3543.620000,3189.258000,0.246575,P,1.474018
2023-05-29,3543.620000,3543.620000,0.246575,C,104.604075
2023-05-29,3543.620000,3543.620000,0.246575,P,61.183819
2023-05-29,3543.620000,3897.982000,0.246575,C,7.185018
2023-05-29,3543.620000,3897.982000,0.246575,P,313.784736
2023-05-29,3543.620000,4252.344000,0.246575,C,0.101383
2023-05-29,3543.620000,4252.344000,0.246575,P,656.721075
2023-05-29,3543.620000,2834.896000,0.493151,C,777.855608
2023-05-29,3543.620000,2834.896000,0.493151,P,0.084822
2023-05-29,3543.620000,3189.258000,0.493151,C,438.453095
2023-05-29,3543.620000,3189.258000,0.493151,P,6.413462
2023-05-29,3543.620000,3543.620000,0.493151,C,162.220615
2023-05-29,3543.620000,3543.620000,0.493151,P,75.912133
2023-05-29,3543.620000,3897.982000,0.493151,C,32.013305
2023-05-29,3543.620000,3897.982000,0.493151,P,291.435976
2023-05-29,3543.620000,4252.344000,0.493151,C,3.170096
2023-05-29,3543.620000,4252.344000,0.493151,P,608.323918
2023-05-30,3567.300000,2853.840000,0.082192,C,725.164044
2023-05-30,3567.300000,2853.840000,0.082192,P,0.000000
2023-05-30,3567.300000,3210.570000,0.082192,C,369.925057
2023-05-30,3567.300000,3210.570000,0.082192,P,0.028007
2023-05-30,3567.300000,3567.300000,0.082192,C,57.343512
2023-05-30,3567.300000,3567.300000,0.082192,P,42.713458
2023-05-30,3567.300000,3924.030000,0.082192,C,0.185962
2023-05-30,3567.300000,3924.030000,0.082192,P,340.822902
2023-05-30,3567.300000,4280.760000,0.082192,C,0.000004
2023-05-30,3567.300000,4280.760000,0.082192,P,695.903938
2023-05-30,3567.300000,2853.840000,0.246575,C,748.430549
2023-05-30,3567.300000,2853.840000,0.246575,P,0.002221
2023-05-30,3567.300000,3210.570000,0.246575,C,398.092909
2023-05-30,3567.300000,3210.570000,0.246575,P,2.023541
2023-05-30,3567.300000,3567.300000,0.246575,C,109.319728
2023-05-30,3567.300000,3567.300000,0.246575,P,65.609318
2023-05-30,3567.300000,3924.030000,0.246575,C,8.838365
2023-05-30,3567.300000,3924.030000,0.246575,P,317.486915
2023-05-30,3567.300000,4280.760000,0.246575,C,0.172977
2023-05-30,3567.300000,4280.760000,0.246575,P,661.180485
2023-05-30,3567.300000,2853.840000,0.493151,C,783.118788
2023-05-30,3567.300000,2853.840000,0.493151,P,0.150602
2023-05-30,3567.300000,3210.570000,0.493151,C,443.000978
2023-05-30,3567.300000,3210.570000,0.493151,P,8.074269
2023-05-30,3567.300000,3567.300000,0.493151,C,168.826419
2023-05-30,3567.300000,3567.300000,0.493151,P,81.941187
2023-05-30,3567.300000,3924.030000,0.493151,C,36.494105
2023-05-30,3567.300000,3924.030000,0.493151,P,297.650350
2023-05-30,3567.300000,4280.760000,0.493151,C,4.248270
2023-05-30,3567.300000,4280.760000,0.493151,P,613.445991
2023-05-31,3576.630000,2861.304000,0.082192,C,727.060655
2023-05-31,3576.630000,2861.304000,0.082192,P,0.000000
2023-05-31,3576.630000,3218.967000,0.082192,C,370.866422
2023-05-31,3576.630000,3218.967000,0.082192,P,0.001935
2023-05-31,3576.630000,3576.630000,0.082192,C,49.205602
2023-05-31,3576.630000,3576.630000,0.082192,P,34.537284
2023-05-31,3576.630000,3934.293000,0.082192,C,0.025315
2023-05-31,3576.630000,3934.293000,0.082192,P,341.553165
2023-05-31,3576.630000,4291.956000,0.082192,C,0.000000
2023-05-31,3576.630000,4291.956000,0.082192,P,697.724018
2023-05-31,3576.630000,2861.304000,0.246575,C,750.385829
2023-05-31,3576.630000,2861.304000,0.246575,P,0.000045
2023-05-31,3576.630000,3218.967000,0.246575,C,397.670782
2023-05-31,3576.630000,3218.967000,0.246575,P,0.565525
2023-05-31,3576.630000,3576.630000,0.246575,C,95.547901
2023-05-31,3576.630000,3576.630000,0.246575,P,51.723171
2023-05-31,3576.630000,3934.293000,0.246575,C,3.924879
2023-05-31,3576.630000,3934.293000,0.246575,P,313.380675
2023-05-31,3576.630000,4291.956000,0.246575,C,0.018525
2023-05-31,3576.630000,4291.956000,0.246575,P,662.754848
2023-05-31,3576.630000,2861.304000,0.493151,C,785.030471
2023-05-31,3576.630000,2861.304000,0.493151,P,0.014492
2023-05-31,3576.630000,3218.967000,0.493151,C,439.293213
2023-05-31,3576.630000,3218.967000,0.493151,P,3.228987
2023-05-31,3576.630000,3576.630000,0.493151,C,150.001644
2023-05-31,3576.630000,3576.630000,0.493151,P,62.889171
2023-05-31,3576.630000,3934.293000,0.493151,C,22.396817
2023-05-31,3576.630000,3934.293000,0.493151,P,284.236096
2023-05-31,3576.630000,4291.956000,0.493151,C,1.297926
2023-05-31,3576.630000,4291.956000,0.493151,P,612.088958
2023-06-01,3582.120000,2865.696000,0.082192,C,728.176667
2023-06-01,3582.120000,2865.696000,0.082192,P,0.000000
2023-06-01,3582.120000,3223.908000,0.082192,C,371.434438
2023-06-01,3582.120000,3223.908000,0.082192,P,0.000688
2023-06-01,3582.120000,3582.120000,0.082192,C,46.939876
2023-06-01,3582.120000,3582.120000,0.082192,P,32.249042
2023-06-01,3582.120000,3940.332000,0.082192,C,0.011834
2023-06-01,3582.120000,3940.332000,0.082192,P,342.063917
2023-06-01,3582.120000,4298.544000,0.082192,C,0.000000
2023-06-01,3582.120000,4298.544000,0.082192,P,698.794999
2023-06-01,3582.120000,2865.696000,0.246575,C,751.537610
2023-06-01,3582.120000,2865.696000,0.246575,P,0.000010
2023-06-01,3582.120000,3223.908000,0.246575,C,398.061465
2023-06-01,3582.120000,3223.908000,0.246575,P,0.346664
2023-06-01,3582.120000,3582.120000,0.246575,C,91.741154
2023-06-01,3582.120000,3582.120000,0.246575,P,47.849153
2023-06-01,3582.120000,3940.332000,0.246575,C,2.908916
2023-06-01,3582.120000,3940.332000,0.246575,P,312.839716
2023-06-01,3582.120000,4298.544000,0.246575,C,0.007812
2023-06-01,3582.120000,4298.544000,0.246575,P,663.761412
2023-06-01,3582.120000,2865.696000,0.493151,C,786.226788
2023-06-01,3582.120000,2865.696000,0.493151,P,0.005838
2023-06-01,3582.120000,3223.908000,0.493151,C,439.028839
2023-06-01,3582.120000,3223.908000,0.493151,P,2.295270
2023-06-01,3582.120000,3582.120000,0.493151,C,144.850066
2023-06-01,3582.120000,3582.120000,0.493151,P,57.603877
2023-06-01,3582.120000,3940.332000,0.493151,C,18.837467
2023-06-01,3582.120000,3940.332000,0.493151,P,281.078660
2023-06-01,3582.120000,4298.544000,0.493151,C,0.833033
2023-06-01,3582.120000,4298.544000,0.493151,P,612.561607
2023-06-05,3652.640000,2922.112000,0.082192,C,742.512038
2023-06-05,3652.640000,2922.112000,0.082192,P,0.000000
2023-06-05,3652.640000,3287.376000,0.082192,C,378.753460
2023-06-05,3652.640000,3287.376000,0.082192,P,0.007417
2023-06-05,3652.640000,3652.640000,0.082192,C,53.886914
2023-06-05,3652.640000,3652.640000,0.082192,P,38.906866
2023-06-05,3652.640000,4017.904000,0.082192,C,0.068541
2023-06-05,3652.640000,4017.904000,0.082192,P,348.854489
2023-06-05,3652.640000,4383.168000,0.082192,C,0.000000
2023-06-05,3652.640000,4383.168000,0.082192,P,712.551943
2023-06-05,3652.640000,2922.112000,0.246575,C,766.333182
2023-06-05,3652.640000,2922.112000,0.246575,P,0.000312
2023-06-05,3652.640000,3287.376000,0.246575,C,406.616018
2023-06-05,3652.640000,3287.376000,0.246575,P,1.071540
2023-06-05,3652.640000,3652.640000,0.246575,C,103.734460
2023-06-05,3652.640000,3652.640000,0.246575,P,58.978373
2023-06-05,3652.640000,4017.904000,0.246575,C,5.924695
2023-06-05,3652.640000,4017.904000,0.246575,P,321.956999
2023-06-05,3652.640000,4383.168000,0.246575,C,0.057024
2023-06-05,3652.640000,4383.168000,0.246575,P,676.877719
2023-06-05,3652.640000,2922.112000,0.493151,C,801.745705
2023-06-05,3652.640000,2922.112000,0.493151,P,0.046685
2023-06-05,3652.640000,3287.376000,0.493151,C,450.469007
2023-06-05,3652.640000,3287.376000,0.493151,P,5.137609
2023-06-05,3652.640000,3652.640000,0.493151,C,161.604452
2023-06-05,3652.640000,3652.640000,0.493151,P,72.640677
2023-06-05,3652.640000,4017.904000,0.493151,C,28.811957
2023-06-05,3652.640000,4017.904000,0.493151,P,296.215804
2023-06-05,3652.640000,4383.168000,0.493151,C,2.366066
2023-06-05,3652.640000,4383.168000,0.493151,P,626.137537
2023-06-06,3677.980000,2942.384000,0.082192,C,747.663176
2023-06-06,3677.980000,2942.384000,0.082192,P,0.000000
2023-06-06,3677.980000,3310.182000,0.082192,C,381.379078
2023-06-06,3677.980000,3310.182000,0.082192,P,0.005504
2023-06-06,3677.980000,3677.980000,0.082192,C,53.331690
2023-06-06,3677.980000,3677.980000,0.082192,P,38.247719
2023-06-06,3677.980000,4045.778000,0.082192,C,0.055306
2023-06-06,3677.980000,4045.778000,0.082192,P,351.260938
2023-06-06,3677.980000,4413.576000,0.082192,C,0.000000
2023-06-06,3677.980000,4413.576000,0.082192,P,717.495235
2023-06-06,3677.980000,2942.384000,0.246575,C,771.649465
2023-06-06,3677.980000,2942.384000,0.246575,P,0.000201
2023-06-06,3677.980000,3310.182000,0.246575,C,409.289427
2023-06-06,3677.980000,3310.182000,0.246575,P,0.931505
2023-06-06,3677.980000,3677.980000,0.246575,C,102.879250
2023-06-06,3677.980000,3677.980000,0.246575,P,57.812669
2023-06-06,3677.980000,4045.778000,0.246575,C,5.422986
2023-06-06,3677.980000,4045.778000,0.246575,P,323.647748
2023-06-06,3677.980000,4413.576000,0.246575,C,0.044447
2023-06-06,3677.980000,4413.576000,0.246575,P,681.560551
2023-06-06,3677.980000,2942.384000,0.493151,C,807.296581
2023-06-06,3677.980000,2942.384000,0.493151,P,0.035816
2023-06-06,3677.980000,3310.182000,0.493151,C,453.078949
2023-06-06,3677.980000,3310.182000,0.493151,P,4.658088
2023-06-06,3677.980000,3677.980000,0.493151,C,160.569254
2023-06-06,3677.980000,3677.980000,0.493151,P,70.988297
2023-06-06,3677.980000,4045.778000,0.493151,C,27.472012
2023-06-06,3677.980000,4045.778000,0.493151,P,296.730960
2023-06-06,3677.980000,4413.576000,0.493151,C,2.074577
2023-06-06,3677.980000,4413.576000,0.493151,P,630.173429
2023-06-07,3687.630000,2950.104000,0.082192,C,749.624837
2023-06-07,3687.630000,2950.104000,0.082192,P,0.000000
2023-06-07,3687.630000,3318.867000,0.082192,C,382.377409
2023-06-07,3687.630000,3318.867000,0.082192,P,0.003217
2023-06-07,3687.630000,3687.630000,0.082192,C,51.954204
2023-06-07,3687.630000,3687.630000,0.082192,P,36.830657
2023-06-07,3687.630000,4056.393000,0.082192,C,0.036979
2023-06-07,3687.630000,4056.393000,0.082192,P,352.164078
2023-06-07,3687.630000,4425.156000,0.082192,C,0.000000
2023-06-07,3687.630000,4425.156000,0.082192,P,719.377744
2023-06-07,3687.630000,2950.104000,0.246575,C,773.673952
2023-06-07,3687.630000,2950.104000,0.246575,P,0.000094
2023-06-07,3687.630000,3318.867000,0.246575,C,410.151826
2023-06-07,3687.630000,3318.867000,0.246575,P,0.722485
2023-06-07,3687.630000,3687.630000,0.246575,C,100.579443
2023-06-07,3687.630000,3687.630000,0.246575,P,55.394620
2023-06-07,3687.630000,4056.393000,0.246575,C,4.642272
2023-06-07,3687.630000,4056.393000,0.246575,P,323.701968
2023-06-07,3687.630000,4425.156000,0.246575,C,0.028421
2023-06-07,3687.630000,4425.156000,0.246575,P,683.332634
2023-06-07,3687.630000,2950.104000,0.493151,C,809.401330
2023-06-07,3687.630000,2950.104000,0.493151,P,0.022537
2023-06-07,3687.630000,3318.867000,0.493151,C,453.489335
2023-06-07,3687.630000,3318.867000,0.493151,P,3.891942
2023-06-07,3687.630000,3687.630000,0.493151,C,157.477062
2023-06-07,3687.630000,3687.630000,0.493151,P,67.661070
2023-06-07,3687.630000,4056.393000,0.493151,C,25.072127
2023-06-07,3687.630000,4056.393000,0.493151,P,295.037536
2023-06-07,3687.630000,4425.156000,0.493151,C,1.641784
2023-06-07,3687.630000,4425.156000,0.493151,P,631.388593
2023-06-08,3687.630000,2950.104000,0.082192,C,749.624837
2023-06-08,3687.630000,2950.104000,0.082192,P,0.000000
2023-06-08,3687.630000,3318.867000,0.082192,C,382.374998
2023-06-08,3687.630000,3318.867000,0.082192,P,0.000806
2023-06-08,3687.630000,3687.630000,0.082192,C,48.629197
2023-06-08,3687.630000,3687.630000,0.082192,P,33.505651
2023-06-08,3687.630000,4056.393000,0.082192,C,0.013436
2023-06-08,3687.630000,4056.393000,0.082192,P,352.140535
2023-06-08,3687.630000,4425.156000,0.082192,C,0.000000
2023-06-08,3687.630000,4425.156000,0.082192,P,719.377744
2023-06-08,3687.630000,2950.104000,0.246575,C,773.673871
2023-06-08,3687.630000,2950.104000,0.246575,P,0.000013
2023-06-08,3687.630000,3318.867000,0.246575,C,409.811499
2023-06-08,3687.630000,3318.867000,0.246575,P,0.382158
2023-06-08,3687.630000,3687.630000,0.246575,C,94.960720
2023-06-08,3687.630000,3687.630000,0.246575,P,49.775897
2023-06-08,3687.630000,4056.393000,0.246575,C,3.120113
2023-06-08,3687.630000,4056.393000,0.246575,P,322.179808
2023-06-08,3687.630000,4425.156000,0.246575,C,0.008945
2023-06-08,3687.630000,4425.156000,0.246575,P,683.313158
2023-06-08,3687.630000,2950.104000,0.493151,C,809.385564
2023-06-08,3687.630000,2950.104000,0.493151,P,0.006770
2023-06-08,3687.630000,3318.867000,0.493151,C,452.074398
2023-06-08,3687.630000,3318.867000,0.493151,P,2.477006
2023-06-08,3687.630000,3687.630000,0.493151,C,149.819709
2023-06-08,3687.630000,3687.630000,0.493151,P,60.003717
2023-06-08,3687.630000,4056.393000,0.493151,C,19.863988
2023-06-08,3687.630000,4056.393000,0.493151,P,289.829396
2023-06-08,3687.630000,4425.156000,0.493151,C,0.911665
2023-06-08,3687.630000,4425.156000,0.493151,P,630.658474
2023-06-12,3701.910000,2961.528000,0.082192,C,752.527689
2023-06-12,3701.910000,2961.528000,0.082192,P,0.000000
2023-06-12,3701.910000,3331.719000,0.082192,C,383.855240
2023-06-12,3701.910000,3331.719000,0.082192,P,0.000340
2023-06-12,3701.910000,3701.910000,0.082192,C,47.048341
2023-06-12,3701.910000,3701.910000,0.082192,P,31.866229
2023-06-12,3701.910000,4072.101000,0.082192,C,0.007216
2023-06-12,3701.910000,4072.101000,0.082192,P,353.497893
2023-06-12,3701.910000,4442.292000,0.082192,C,0.000000
2023-06-12,3701.910000,4442.292000,0.082192,P,722.163466
2023-06-12,3701.910000,2961.528000,0.246575,C,776.669841
2023-06-12,3701.910000,2961.528000,0.246575,P,0.000003
2023-06-12,3701.910000,3331.719000,0.246575,C,411.271873
2023-06-12,3701.910000,3331.719000,0.246575,P,0.257056
2023-06-12,3701.910000,3701.910000,0.246575,C,92.346813
2023-06-12,3701.910000,3701.910000,0.246575,P,46.987017
2023-06-12,3701.910000,4072.101000,0.246575,C,2.455301
2023-06-12,3701.910000,4072.101000,0.246575,P,322.750525
2023-06-12,3701.910000,4442.292000,0.246575,C,0.004372
2023-06-12,3701.910000,4442.292000,0.246575,P,685.954616
2023-06-12,3701.910000,2961.528000,0.493151,C,812.516217
2023-06-12,3701.910000,2961.528000,0.493151,P,0.003180
2023-06-12,3701.910000,3331.719000,0.493151,C,453.220926
2023-06-12,3701.910000,3331.719000,0.493151,P,1.882510
2023-06-12,3701.910000,3701.910000,0.493151,C,146.352676
2023-06-12,3701.910000,3701.910000,0.493151,P,56.188880
2023-06-12,3701.910000,4072.101000,0.493151,C,17.392977
2023-06-12,3701.910000,4072.101000,0.493151,P,288.403801
2023-06-12,3701.910000,4442.292000,0.493151,C,0.632691
2023-06-12,3701.910000,4442.292000,0.493151,P,632.818135
2023-06-13,3712.680000,2970.144000,0.082192,C,754.717025
2023-06-13,3712.680000,2970.144000,0.082192,P,0.000000
2023-06-13,3712.680000,3341.412000,0.082192,C,384.971751
2023-06-13,3712.680000,3341.412000,0.082192,P,0.000099
2023-06-13,3712.680000,3712.680000,0.082192,C,44.960432
2023-06-13,3712.680000,3712.680000,0.082192,P,29.734152
2023-06-13,3712.680000,4083.948000,0.082192,C,0.002892
