date,S,K,T,type,price
2023-02-02,3365.250000,3028.725000,0.493151,P,6.579741
2023-02-02,3365.250000,3365.250000,0.493151,C,155.853156
2023-02-02,3365.250000,3365.250000,0.493151,P,73.889058
2023-02-02,3365.250000,3701.775000,0.493151,C,31.742896
2023-02-02,3365.250000,3701.775000,0.493151,P,278.107388
2023-02-02,3365.250000,4038.300000,0.493151,C,3.344588
2023-02-02,3365.250000,4038.300000,0.493151,P,578.037671
2023-02-06,3400.370000,2720.296000,0.082192,C,691.230359
2023-02-06,3400.370000,2720.296000,0.082192,P,0.000000
2023-02-06,3400.370000,3060.333000,0.082192,C,352.632817
2023-02-06,3400.370000,3060.333000,0.082192,P,0.044913
2023-02-06,3400.370000,3400.370000,0.082192,C,56.684573
2023-02-06,3400.370000,3400.370000,0.082192,P,42.739124
2023-02-06,3400.370000,3740.407000,0.082192,C,0.260901
2023-02-06,3400.370000,3740.407000,0.082192,P,324.957907
2023-02-06,3400.370000,4080.444000,0.082192,C,0.000013
2023-02-06,3400.370000,4080.444000,0.082192,P,663.339475
2023-02-06,3400.370000,2720.296000,0.246575,C,713.410454
2023-02-06,3400.370000,2720.296000,0.246575,P,0.004451
2023-02-06,3400.370000,3060.333000,0.246575,C,380.005598
2023-02-06,3400.370000,3060.333000,0.246575,P,2.470095
2023-02-06,3400.370000,3400.370000,0.246575,C,107.650282
2023-02-06,3400.370000,3400.370000,0.246575,P,65.985279
2023-02-06,3400.370000,3740.407000,0.246575,C,9.920101
2023-02-06,3400.370000,3740.407000,0.246575,P,304.125598
2023-02-06,3400.370000,4080.444000,0.246575,C,0.256593
2023-02-06,3400.370000,4080.444000,0.246575,P,630.332590
2023-02-06,3400.370000,2720.296000,0.493151,C,746.553657
2023-02-06,3400.370000,2720.296000,0.493151,P,0.224072
2023-02-06,3400.370000,3060.333000,0.493151,C,423.818628
2023-02-06,3400.370000,3060.333000,0.493151,P,9.244095
2023-02-06,3400.370000,3400.370000,0.493151,C,165.674671
2023-02-06,3400.370000,3400.370000,0.493151,P,82.855190
2023-02-06,3400.370000,3740.407000,0.493151,C,38.471457
2023-02-06,3400.370000,3740.407000,0.493151,P,287.407028
2023-02-06,3400.370000,4080.444000,0.493151,C,5.135643
2023-02-06,3400.370000,4080.444000,0.493151,P,585.826266
2023-02-07,3404.810000,2723.848000,0.082192,C,692.132926
2023-02-07,3404.810000,2723.848000,0.082192,P,0.000000
2023-02-07,3404.810000,3064.329000,0.082192,C,353.093208
2023-02-07,3404.810000,3064.329000,0.082192,P,0.044916
2023-02-07,3404.810000,3404.810000,0.082192,C,56.753308
2023-02-07,3404.810000,3404.810000,0.082192,P,42.789650
2023-02-07,3404.810000,3745.291000,0.082192,C,0.260996
2023-02-07,3404.810000,3745.291000,0.082192,P,325.381972
2023-02-07,3404.810000,4085.772000,0.082192,C,0.000013
2023-02-07,3404.810000,4085.772000,0.082192,P,664.205624
2023-02-07,3404.810000,2723.848000,0.246575,C,714.341974
2023-02-07,3404.810000,2723.848000,0.246575,P,0.004449
2023-02-07,3404.810000,3064.329000,0.246575,C,380.500251
2023-02-07,3404.810000,3064.329000,0.246575,P,2.471785
2023-02-07,3404.810000,3404.810000,0.246575,C,107.781855
2023-02-07,3404.810000,3404.810000,0.246575,P,66.062449
2023-02-07,3404.810000,3745.291000,0.246575,C,9.928995
2023-02-07,3404.810000,3745.291000,0.246575,P,304.518648
2023-02-07,3404.810000,4085.772000,0.246575,C,0.256659
2023-02-07,3404.810000,4085.772000,0.246575,P,631.155371
2023-02-07,3404.810000,2723.848000,0.493151,C,747.528215
2023-02-07,3404.810000,2723.848000,0.493151,P,0.224118
2023-02-07,3404.810000,3064.329000,0.493151,C,424.367786
2023-02-07,3404.810000,3064.329000,0.493151,P,9.251926
2023-02-07,3404.810000,3404.810000,0.493151,C,165.878607
2023-02-07,3404.810000,3404.810000,0.493151,P,82.950985
2023-02-07,3404.810000,3745.291000,0.493151,C,38.511813
